canonical_smiles,molecule_chembl_id,pIC50,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
CC(O)n1cnc2c(S)nc(F)nc21,CHEMBL349554,3.3010299956639813,>,>,IC50,nM,500000.0,IC50,uM,500.0
N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccc(C(F)(F)F)cc3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1,CHEMBL340945,4.522878745280337,>,>,IC50,nM,30000.0,IC50,uM,30.0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],CHEMBL175236,7.769551078621726,=,=,IC50,nM,17.0,IC50,nM,17.0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],CHEMBL175236,7.886056647693163,=,=,IC50,nM,13.0,IC50,nM,13.0
Cc1cc(Cl)ccc1Oc1cncc2sc(C(N)=O)cc12,CHEMBL115432,6.431798275933005,=,=,IC50,nM,370.0,IC50,nM,370.0
O=P(O)(O)C(Cc1ccccc1)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,CHEMBL418704,5.301029995663981,=,=,IC50,nM,5000.0,IC50,nM,5000.0
O=C(NO)C1(S(=O)(=O)c2ccc(OCc3ccccc3)cc2)CCN(Cc2ccccc2)CC1,CHEMBL78369,8.522878745280337,=,=,IC50,nM,3.0,IC50,nM,3.0
N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NC3CCS(=O)(=O)C3)c2=O)cc1,CHEMBL335171,6.0,=,=,IC50,nM,1000.0,IC50,uM,1.0
COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc(OC)cc3)C(C(=O)NO)C2)cc1,CHEMBL124558,7.886056647693163,=,=,IC50,nM,13.0,pIC50,,7.8861
COc1ccc(NC(=O)/C(C#N)=C(\O)C2CC2)cc1,CHEMBL334922,5.429457060118103,=,=,IC50,nM,3720.0,IC50,nM,3720.0
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl,CHEMBL1788132,8.139661993429007,=,=,IC50,nM,7.25,IC50,nmol/l,7.25
CN(C)CCCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccccc4c(=O)c1c23,CHEMBL85377,6.721246399047171,=,=,IC50,nM,190.0,IC50,uM,0.19
CC(C)c1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1,CHEMBL324158,7.0,>,>,IC50,nM,100.0,IC50,nM,100.0
CN1N=C(N)c2cn(C3C[C@@H](O)[C@@H](CO)O3)c3ncnc1c23,CHEMBL314567,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
CNc1ncc2ncnc(Nc3cccc(C)c3)c2n1,CHEMBL52591,8.366531544420413,=,=,IC50,nM,4.3,IC50,nM,4.3
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21,CHEMBL111434,6.173925197299173,=,=,IC50,nM,670.0,IC50,uM,0.67
COc1c2occc2cc2ccc(=O)oc12,CHEMBL416,5.6777807052660805,=,=,IC50,nM,2100.0,IC50,uM,2.1
C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,CHEMBL284237,8.522878745280337,=,=,IC50,nM,3.0,IC50,nM,3.0
Cc1cc(NC(=O)/C(C#N)=C(\O)C2CC2)ccc1OC(F)(F)F,CHEMBL141774,6.749579997691106,=,=,IC50,nM,178.0,IC50,nM,178.0
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,CHEMBL113023,5.823908740944319,=,=,IC50,nM,1500.0,IC50,uM,1.5
O=C(O)c1nc2c(O)nc3cc(C(F)(F)F)c(-n4cnnc4)cc3n2n1,CHEMBL90242,5.017728766960431,=,=,IC50,nM,9600.0,IC50,uM,9.6
N[C@H]1C=CC(NCCCNCC2CC2)C1,CHEMBL43494,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
O=C(c1ccc(Cl)cc1)c1cccc(C2=NCCN2)c1,CHEMBL134217,5.657577319177793,=,=,IC50,nM,2200.0,IC50,nM,2200.0
Cc1ccc(Cn2cnc3c(N(C)C)nc(C)nc32)cc1,CHEMBL72589,6.0999990348465305,=,=,IC50,nM,794.33,pI50,,6.1
O=C(CO)[C@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@@H]2C(=O)C2CCCC2)c1,CHEMBL139552,9.214670164989233,=,=,IC50,nM,0.61,IC50,nM,0.61
N/C(=N/Cc1cccc(F)c1)c1ccc(C2=NOC(CC(=O)NCCC(=O)O)C2)cc1,CHEMBL70993,7.920818753952375,=,=,IC50,nM,12.0,IC50,uM,0.012
N#CC(C#N)=Cc1ccncc1,CHEMBL77737,3.6020599913279625,=,=,IC50,nM,250000.0,IC50,uM,250.0
C[C@H](NCCc1cccc(Br)c1)c1cccc(COc2nn3c(C(F)(F)F)nnc3c3ccccc23)n1,CHEMBL310121,7.552841968657781,=,=,IC50,nM,28.0,IC50,nM,28.0
CCCc1nc(CC)c(C=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1F,CHEMBL439936,5.522878745280337,=,=,IC50,nM,3000.0,IC50,nM,3000.0
C/C(C#Cc1ccc(Cl)cc1)=C/CO/N=C1/CN2CCC1C2,CHEMBL405426,9.346787486224656,=,=,IC50,nM,0.45,IC50,nM,0.45
CC(NC(=O)C(CCCN=C(N)N)NC(=O)C(c1ccccc1)c1ccccc1)c1ccc(O)cc1,CHEMBL288355,7.721246399047171,=,=,IC50,nM,19.0,IC50,uM,0.019
N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NC3CCS(=O)(=O)C3)c2=O)cc1,CHEMBL335171,5.0,=,=,IC50,nM,10000.0,IC50,uM,10.0
CC(=O)Oc1cccc2c1C(OC(C)=O)c1c(cccc1OC(C)=O)C2,CHEMBL121770,4.522878745280337,>,>,IC50,nM,30000.0,IC50,uM,30.0
Cc1csc2nc([C@H](C)NC(=O)C=C(c3cccs3)c3cccs3)oc(=O)c12,CHEMBL138470,6.958607314841775,=,=,IC50,nM,110.0,IC50,uM,0.11
CCc1cc(NCc2nc3c(cc2OC)CCC3)c(O)nc1C,CHEMBL313450,7.3979400086720375,=,=,IC50,nM,40.0,IC50,nM,40.0
O=C(O)c1ccn(-c2cc3c(cc2[N+](=O)[O-])nc(O)c2nc(C(=O)O)nn23)c1,CHEMBL90251,4.769551078621726,=,=,IC50,nM,17000.0,IC50,uM,17.0
N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CCCC(O)C2)o1,CHEMBL152260,6.431798275933005,=,=,IC50,nM,370.0,IC50,nM,370.0
Oc1ccc(C2=Cc3cc(O)ccc3C23Cc2ccc(OCCN4CCCCC4)cc2C3)cc1,CHEMBL267385,9.0,=,=,IC50,nM,1.0,IC50,nM,1.0
O=C(O)CNC(=O)C(CC(=O)NO)Cc1ccccc1,CHEMBL16779,8.698970004336019,=,=,IC50,nM,2.0,IC50,nM,2.0
O=C(c1ccccc1)[C@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@H]2C(=O)N2CCCC2)c1,CHEMBL138367,7.7447274948966935,=,=,IC50,nM,18.0,IC50,nM,18.0
CCN(CC)C(=O)c1ccc(C(c2ccccc2)N2CCNCC2)cc1,CHEMBL338980,7.94692155651658,=,=,IC50,nM,11.3,IC50,nM,11.3
CC(=O)Nc1ccc(CN(C)C(=O)N2C(=O)C[C@@H]2Cc2ccccc2)cc1,CHEMBL431424,4.769551078621726,=,=,IC50,nM,17000.0,IC50,uM,17.0
COc1ccc(-c2nc(SCCCCCN(CCc3ccccn3)C(=O)Nc3ccc(F)cc3F)[nH]c2-c2ccc(OC)cc2)cc1,CHEMBL48383,6.161150909262744,=,=,IC50,nM,690.0,IC50,uM,0.69
COc1cc(OC)cc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)c1,CHEMBL22623,7.236572006437063,=,=,IC50,nM,58.0,IC50,nM,58.0
Cc1ccccc1-c1[nH]c2ccccc2c1CCNCCCCc1ccc(O)cc1,CHEMBL148884,6.301029995663981,=,=,IC50,nM,500.0,IC50,uM,0.5
COc1ccc2c(c1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,CHEMBL544385,7.070581074285707,=,=,IC50,nM,85.0,IC50,nM,85.0
O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,CHEMBL10413,8.356547323513812,=,=,IC50,nM,4.4,IC50,uM,0.0044
O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1c1cccnc1,CHEMBL163792,5.603277721496227,=,=,IC50,nM,2493.0,IC50,nM,2493.0
CC(=N)NCCCCCC(N)C(=O)O,CHEMBL127739,4.698970004336019,=,=,IC50,nM,20000.0,IC50,uM,20.0
COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl,CHEMBL514138,7.823908740944319,=,=,IC50,nM,15.0,IC50,nM,15.0
O=C(O)C1CCOc2ccccc21,CHEMBL82425,4.0,=,=,IC50,nM,100000.0,IC50,M,0.0001
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CS(C)(=O)=O,CHEMBL3142224,7.3979400086720375,=,=,IC50,nM,40.0,IC50,nM,40.0
CC[C@@H](C)/C=C(\C)C[C@@H](C)C[C@@H](C)/C=C/C=C/C=C/C(=O)N[C@H](CO)C[C@@]1(O)C(=O)C=C[C@@H]2O[C@@H]21,CHEMBL418376,7.0,=,=,IC50,nM,100.0,IC50,uM,0.1
O=C1CCN(c2ccccc2)N1,CHEMBL7660,5.721246399047171,=,=,IC50,nM,1900.0,IC50,uM,1.9
CC(C)CCn1cc2c(nc(NC(=O)Cc3cccc4ccccc34)n3nc(-c4ccco4)nc23)n1,CHEMBL336217,6.769551078621726,=,=,IC50,nM,170.0,IC50,nM,170.0
COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(C)cc3)CC2)cc1,CHEMBL77176,6.306273051076353,=,=,IC50,nM,494.0,IC50,nM,494.0
Fc1ccc(C(OCC2CCN(CCc3ccccc3)CC2)c2ccc(F)cc2)cc1,CHEMBL349281,6.6252516539898965,=,=,IC50,nM,237.0,IC50,nM,237.0
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl,CHEMBL1788132,8.443697499232712,=,=,IC50,nM,3.6,IC50,nmol/l,3.6
CCCCOc1nsnc1OCC[N+](C)(C)C,CHEMBL129152,7.443697499232712,=,=,IC50,nM,36.0,IC50,nM,36.0
Cc1ccc(S(=O)(=O)N[C@H]2CC/C(=N\OCC3CCCCC3)[C@@H]2C/C=C\CCCC(=O)O)cc1,CHEMBL264740,6.221848749616356,=,=,IC50,nM,600.0,IC50,uM,0.6
Cc1cnc2c(C)ccc([N+](=O)[O-])c2c1NCCCN(C)C,CHEMBL31852,3.5575202309355514,=,=,IC50,nM,277000.0,IC50,uM,277.0
CC(=O)OCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,CHEMBL294971,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
CC(O)n1cnc2c(Cl)nc(I)nc21,CHEMBL152417,3.3010299956639813,>,>,IC50,nM,500000.0,IC50,uM,500.0
C#CCN(CC#C)CCCCCCC(=O)Nc1ccccc1,CHEMBL264784,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
COc1ccc(S(=O)(=O)N2C/C(=N\O)C[C@@H]2C(=O)NO)cc1,CHEMBL150655,8.301029995663981,=,=,IC50,nM,5.0,IC50,nM,5.0
O=C(O)CCNC(=O)C(Cc1ccccc1)OP(=O)(O)CNC(=O)OCc1ccccc1,CHEMBL423937,6.0,>,>,IC50,nM,1000.0,IC50,nM,1000.0
CCCC1N=C(N)CC1C.Cl,CHEMBL541081,5.455931955649724,=,=,IC50,nM,3500.0,IC50,uM,3.5
CC(c1ccccc1)C(CS)C(=O)N[C@@H](C)C(=O)O,CHEMBL2051773,8.698970004336019,=,=,IC50,nM,2.0,IC50,nM,2.0
Cc1cccc(C)c1-c1[nH]c2ccccc2c1CCNCCCCc1ccc(O)cc1,CHEMBL357622,5.769551078621726,=,=,IC50,nM,1700.0,IC50,uM,1.7
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CHEMBL128,5.0,<,>,IC50,nM,10000.0,pIC50,,5.0
NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1nc(O)c(O)nc12,CHEMBL222519,5.3979400086720375,=,=,IC50,nM,4000.0,IC50,uM,4.0
Oc1ccc(CCCCNCCc2c(-c3cc(Cl)cc(Cl)c3)[nH]c3ccccc23)cc1,CHEMBL146693,6.769551078621726,=,=,IC50,nM,170.0,IC50,uM,0.17
COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(CCO)CC5)cc4)ccc23)c(Cl)cc1Cl,CHEMBL102727,7.1487416512809245,=,=,IC50,nM,71.0,IC50,nM,71.0
COc1ccc(-c2cc(Oc3c(F)cccc3F)nnc2-c2ccc(OC)cc2)cc1,CHEMBL77238,6.455931955649724,=,=,IC50,nM,350.0,IC50,uM,0.35
COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(CCOc3ccccc3)CC2)cc1,CHEMBL76847,8.522878745280337,=,=,IC50,nM,3.0,IC50,nM,3.0
CCNC(=O)Nc1ccc2nc(CC)n(Cc3ccc(-c4ccccc4S(=O)(=O)NC(=O)c4ccccc4F)cc3F)c(=O)c2c1,CHEMBL311484,8.346787486224656,=,=,IC50,nM,4.5,IC50,nM,4.5
COc1ccccc1N1CCN(CCCC2=CCCc3ccccc32)CC1,CHEMBL8644,7.8326826652518236,=,=,IC50,nM,14.7,IC50,nM,14.7
CCOC(=O)c1c[nH]c2ccc3c(c12)CN1CCc2cc(OC)c(OC)cc2C1O3,CHEMBL61494,5.824401220481624,=,=,IC50,nM,1498.3,IC50,nM,1498.3
O=C1c2ccccc2CN1CCCN1CCN(c2nsc3ccccc23)CC1,CHEMBL441430,6.154901959985743,=,=,IC50,nM,700.0,IC50,nM,700.0
CN1C(=O)CN=C(c2ccccc2F)c2ccccc21,CHEMBL13095,1.145999999985116,=,=,IC50,nM,71449632.61,Log IC50,,-1.146
CCCCc1ccc2c(c1O)C(=O)c1c(O)cccc1C2,CHEMBL125502,5.301029995663981,>,>,IC50,nM,5000.0,IC50,uM,5.0
Cc1cccc(C)c1C[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,CHEMBL168110,7.35261702988538,=,=,IC50,nM,44.4,IC50,nM,44.4
Fc1ccc(-c2cnn3cc(-c4ccncc4)cnc23)cc1,CHEMBL329201,7.200659450546418,=,=,IC50,nM,63.0,IC50,nM,63.0
O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1,CHEMBL126380,8.481486060122112,=,=,IC50,nM,3.3,IC50,nM,3.3
CCC(CC)CN1CCC(n2nnnc2CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,CHEMBL1203039,10.920818753952375,=,=,IC50,nM,0.012,IC50,nM,0.012
CC(=N)NCCCCCC(N)C(=O)O,CHEMBL127739,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
C[C@@H](O)[C@H](NC(=O)[C@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC1(C)C)C(N)=O,CHEMBL507214,4.613857891069181,=,=,IC50,nM,24330.0,IC50,nM,24330.0
COc1ccc(/C=C(\C#N)C(=O)O)cc1,CHEMBL77524,3.0793549985932125,=,=,IC50,nM,833000.0,IC50,uM,833.0
NC(=O)CC(N)C(=O)N1CCCC1,CHEMBL328795,3.72584215073632,=,=,IC50,nM,188000.0,IC50,uM,188.0
COc1ccc(CC(=O)N(O)CCc2ccccc2)cc1,CHEMBL51687,6.0,=,=,IC50,nM,1000.0,IC50,uM,1.0
